10
1
4
128,2,2,64
-0.0304024126380682,0.040416549891233444,-0.10070212930440903,0.1744486391544342,-0.0408976,-0.09038657,-0.07318439,0.017407399,-0.025163108,0.17171322,0.06029417,-0.034399606,0.06708322,0.08748189,0.13648897,-0.019579979,0.05255224,-0.05472878,-0.00057408295,0.113700144,-0.09253245,-0.015276048,-0.02658691,-0.047589015,0.06457428,0.10067422,-0.028102433,0.15592149,0.15565252,0.076574296,0.12876593,-0.1420239,0.038638588,0.05969446,0.07532457,0.19836769,0.1801978,-0.1723563,0.11104937,0.12407603,0.042384647,0.091912776,-0.051389102,0.02139398,0.014192432,-0.12471918,0.09769692,-0.05862741,-0.14763494,0.048076116,0.02753983,0.25242615,-0.11326848,-0.11211066,0.12342521,-0.06820315,0.015156338,0.093886375,-0.033975206,-0.095268674,0.040506285,0.09988782,0.08796567,0.07864717
-0.11148463934659958,0.04278470575809479,-0.06108802929520607,0.13794688880443573,0.1203069,-0.45032027,-0.15474406,-0.11177516,-0.12635398,0.19034816,0.16101216,-0.08166125,0.009667997,0.023748752,0.17749971,0.10038454,-0.072027184,0.050241698,0.04193819,0.1320261,-0.0860926,0.16354844,-0.034724463,0.04966468,-0.025211694,0.06609725,-0.25006765,0.036573198,0.045173835,0.17022793,0.06782186,-0.064518,0.05605076,0.14885484,0.047873754,0.11781638,0.18735678,0.10463298,0.10038089,0.03373661,-0.098907106,0.07761522,0.08358433,0.1788809,0.019261152,-0.11787616,0.06294042,-0.071111746,-0.11956184,0.066878825,0.24678439,0.14580457,0.28039324,0.051655333,0.15109833,-0.10197807,0.17553575,0.041188527,-0.104841016,-0.19941115,0.029932296,0.050452348,0.07280494,0.19108441
-0.12339422106742859,-0.09339792281389236,-0.13613153994083405,0.30755650997161865,0.10946993,0.102725275,-0.11572876,0.004241138,-0.0879246,0.17600921,0.10664883,-0.23384874,0.087987326,0.09868681,0.072509974,0.034774806,0.07667859,-0.113115594,-0.12905441,0.030810565,-0.005458297,0.0040054396,0.1217039,0.050579395,-0.020384142,0.13949181,0.054298393,0.15748249,0.08997537,0.11024721,0.011012027,-0.1407219,0.11866294,0.17570488,-0.064600065,0.09813664,0.04809436,0.007440279,0.06660615,-0.026275609,0.10104315,0.063665636,0.0030639323,-0.1504337,0.06687697,-0.092147395,0.0811854,-0.1627357,0.008286455,0.13903391,-0.077275604,0.14859456,-0.08540612,0.008401859,0.1108227,-0.10702468,0.19127846,-0.040120654,-0.12642741,-0.14658839,-0.0043870453,0.16152751,0.24995674,0.20916279
-0.09234575927257538,0.036371827125549316,-0.14271941781044006,0.16481171548366547,0.017054295,-0.11426055,-0.01618704,-0.08844344,-0.10521986,0.06999574,0.21984673,-0.18837157,-0.1611594,0.10089914,0.23045942,0.023107955,0.16586949,-0.25542948,-0.14568067,0.15607643,0.007007043,0.09854868,0.14681526,0.126372,-0.06249127,0.16456287,-0.053409193,-0.030104212,0.1387574,0.05700456,0.1481883,-0.08221476,0.04820393,0.008888148,0.010654996,0.17700195,0.14535731,0.005154525,0.05107749,-0.046201415,0.1384286,0.17605938,-0.020230595,-0.00058703497,-0.01658543,-0.06551895,0.10962925,-0.09224063,0.05236586,0.19419855,0.079428546,0.16501682,0.07141336,-0.070699215,0.047912776,-0.10959282,0.20505808,0.054354917,-0.03831172,-0.057025623,0.08121415,0.03479433,0.25128898,0.23704886
0.08158793300390244,0.12567424774169922,0.10212340950965881,0.0692358985543251,-0.14078656,0.17130806,-0.061241142,0.044457395,-0.12281999,0.01842757,-0.003078863,-0.12401369,0.01609183,-0.022012418,-0.054520085,-0.16092889,0.01071087,-0.25584215,-0.09660548,-0.05535719,-0.12921822,0.02147465,0.13263342,0.035725463,0.040858053,-0.17019157,-0.03850622,-0.035452414,0.026832404,-0.024359744,0.07876433,-0.13313359,-0.082227334,-0.20442657,0.041443277,0.041633543,0.12550293,0.15392484,0.0028315734,0.064554185,-0.0023628504,0.014092431,-0.11357136,0.101442575,0.1734483,-0.03154795,0.05293384,-0.17169857,0.10889428,-0.1169212,-0.06873376,0.06535331,0.02876759,0.14913002,0.074516006,-0.062663905,-0.0012184625,-0.14679657,-0.06869656,-0.09387584,-0.052623566,-0.005460921,0.0052415794,0.024931276
0.07435789704322815,0.10650642216205597,0.02361154742538929,0.2099001258611679,-0.0041438113,0.28226542,-0.070644096,0.06816529,0.01870671,0.14446937,-0.15028808,-0.11044661,-0.007123984,-0.06904392,0.0632694,-0.040111497,0.076821744,-0.14799458,-0.018601347,0.04016216,-0.10750536,0.20677176,0.090551704,0.09845566,0.1096673,-0.08840368,-0.1042955,-0.07024859,-0.048990626,0.081967235,0.09602211,-0.20167165,0.041966684,-0.08210922,-0.20338565,0.1421097,0.23154515,0.033739354,0.018432902,0.21420072,-0.09395633,0.088874,-0.084594846,-0.27511895,0.16045447,-0.12969992,0.08646577,-0.16751237,-0.07001307,-0.026347723,-0.29830173,0.1172344,-0.18983082,0.13777296,-0.021258198,-0.14918453,0.032831993,-0.052950595,-0.13775901,-0.10034669,-0.16271666,0.109889,0.15726031,-0.029716993
-0.025416163727641106,0.1399773806333542,-0.17281153798103333,0.07492614537477493,-0.14661078,-0.026449833,-0.06137921,-0.028892916,0.01884326,0.076052144,0.02567544,-0.11684824,-0.068159245,-0.07650057,0.06765857,-0.054364204,-0.06653624,0.093157366,-0.046654925,0.15513572,-0.004427762,0.00511757,0.017568918,0.054542217,0.13965572,-0.008894297,0.06816895,-0.03896114,0.032055024,-0.017642189,-0.042440027,-0.13004626,0.024326025,-0.06608491,-0.14290746,0.056366853,0.05482105,-0.0066274665,0.069060735,0.13485983,-0.10492207,-0.08311695,-0.03882371,0.22232822,0.11596406,-0.06501194,0.02020345,-0.08789081,0.030097911,-0.10113472,-0.15075164,0.08131423,0.24079406,0.1231064,0.05356693,0.07909112,0.030364102,-0.12955469,-0.14710608,-0.07841242,-0.13094145,0.012151258,0.051921815,0.12523104
0.07312201708555222,0.10988759994506836,-0.1702863872051239,-0.19531743228435516,-0.08719682,0.14397669,-0.17707643,-0.13640085,-0.018445296,0.057652257,-0.06741834,-0.19323613,-0.056812417,-0.25255424,-0.05048379,-0.12975352,-0.035298694,0.31521767,-0.061549574,-0.024974052,-0.049118023,-0.028324941,-0.08775837,-0.0065434547,0.19354348,-0.07851871,-0.07261585,-0.009130707,0.15105861,0.017194018,0.14043427,-0.14424025,0.115450576,-0.111952804,-0.01628183,0.0889427,0.19239351,-0.09479595,-0.08682452,-0.0030589853,-0.093594156,-0.0033309099,-0.027273925,-0.14523959,0.16764781,-0.08305507,0.05297794,-0.24550208,-0.12962332,-0.09444196,-0.1321502,0.13304208,0.027676046,0.10785101,-0.01256361,0.20545673,-0.016422177,-0.07012759,-0.14201404,-0.0043783262,-0.14788163,-0.0913461,0.12305866,-0.069813356
0.12052999436855316,-0.23968444764614105,-0.30671197175979614,-0.25312596559524536,-0.028317824,0.20459455,0.08871993,0.068138614,0.049573414,-0.247626,-0.092649974,0.19950147,0.15307534,0.41574332,-0.07932057,-0.38283625,-0.18344225,0.23178977,0.12342049,-0.14506309,0.2292867,-0.19509982,-0.12706648,-0.0099118,-0.22045976,0.007357676,-0.013342924,0.1723843,-0.06364998,-0.081062675,-0.22621946,0.12983575,-0.0545512,0.10237499,0.07477774,-0.28427038,-0.23182079,-0.28757644,-0.23121497,-0.121461764,-0.10874444,-0.11648636,-0.007893484,0.0880532,-0.069997,-0.18681097,-0.28337458,0.12322552,0.24028157,0.02002381,0.04840154,-0.01906927,-0.2588604,-0.09709599,-0.31519923,-0.120330006,-0.14852796,0.026865553,-0.035086185,0.24410473,0.11976568,-0.2651882,-0.3189966,-0.06842702
0.010847698897123337,0.00163504877127707,0.00666026771068573,-0.11787410080432892,0.07539674,0.08041521,0.04289166,0.087737635,0.17836633,-0.08763135,-0.11290091,0.07682231,0.08215702,0.19706719,-0.17047668,-0.17762232,-0.016183777,0.19229212,0.137411,-0.12998351,0.12390009,0.010871407,-0.31552216,-0.07202459,-0.11223102,0.004889261,0.1721115,0.05313735,-0.03961094,-0.16915314,-0.119864345,0.050896153,-0.123475604,0.12084354,-0.030385742,-0.22316426,-0.061632834,-0.077610776,-0.15044723,-0.04164048,-0.16052596,-0.045339614,-0.124228105,-0.08370971,-0.12768778,-0.068365104,-0.23559959,0.15530191,0.2277479,-0.08741296,-0.03612103,-0.067249544,-0.2050213,-0.042493567,-0.2968472,0.03747152,-0.10543475,0.011623617,0.039108768,0.14583592,0.0026739258,-0.1974025,-0.20999242,-0.08478049
