# 152.91595065077175
-5,-18,30,13,16,-18,20,-2,6,-11,26,8,-12,20,-13,28,7,-9,-1,5,-2,8,1,19,14,22,2,19,-15,0,19,-27,-8,15,8,9,8,5,-4,-7,-6,-19,1,-9,-21,9,-11,22,13,3,16,23,6,30,-4,4,-2,22,20,5,10,-2,16,-2,13,-36,19,-4,-12,18,10,13,26,-4,-4,0,0,5,13,11,5,5,-2,9,-13,4,2,8,-4,24,-3,3,22,5,24,-7,-19,11,3,10,20,16,32,-20,18,-20,-12,-5,-10,0,2,25,-8,1,-5,12,9,15,0,16,8,14,-2,-18,-3,16,16,12
-12,-16,11,-6,24,-11,8,-2,24,-7,10,4,7,29,14,25,22,-9,-1,28,-7,28,27,26,21,16,8,16,-8,22,1,-18,2,24,27,9,14,14,-16,5,-17,-17,8,-7,-14,11,1,12,23,3,19,12,22,37,4,27,4,10,37,-3,2,10,11,10,26,-13,4,12,6,15,-11,14,31,-10,14,10,6,7,29,2,15,7,-6,11,-6,2,14,16,4,2,17,14,15,20,37,5,-23,0,11,13,9,-2,2,-22,-1,-4,-21,18,-10,-5,0,30,-18,-8,-1,2,27,20,-6,28,17,5,-8,3,-4,7,15,0
-35,-17,27,1,10,-3,10,10,22,4,17,-8,-19,11,5,7,0,-13,11,21,-8,-1,2,8,5,17,-19,-3,-9,11,29,-27,0,-1,10,-2,13,-4,-33,-8,-8,-11,1,-15,-20,-9,-8,0,5,-12,23,-6,15,10,8,11,-9,-9,0,5,5,0,11,7,11,-8,-11,2,-15,1,-17,4,17,-5,-4,-2,-3,-9,17,9,2,-5,-2,-5,-13,0,-19,-8,-26,26,7,3,-1,1,26,-12,-8,7,-7,9,1,7,9,-30,-4,-26,-21,11,-27,-4,7,28,0,2,-7,4,-5,19,-12,8,-10,-13,3,-10,-42,2,0,-9
-28,-29,37,17,-11,-26,-22,6,48,-1,26,5,1,-5,29,19,24,-10,17,24,19,1,-14,-4,-13,-17,-26,-17,0,-17,32,-17,-16,-7,-10,0,2,-15,-21,-2,-5,-17,-3,-30,-23,-1,-1,-12,1,-18,0,-10,1,16,5,2,-11,6,25,17,4,33,14,-16,-13,9,-7,-11,-24,-4,-15,-17,12,1,5,-11,0,-10,29,0,7,-10,3,-16,-18,-6,-4,-7,-20,19,8,-8,-5,-5,25,3,-16,8,1,24,-10,-4,4,-14,1,-35,-12,19,-30,-17,10,27,-13,31,-14,-8,7,18,-19,-10,-4,9,9,-31,-12,3,33,-16
10,2,23,10,0,7,6,3,10,22,21,15,6,0,37,-5,11,8,-5,10,-19,7,-1,0,12,1,13,1,-16,18,29,-19,-36,-2,6,5,26,14,-1,3,10,10,0,1,-16,6,4,4,14,-11,8,11,13,-7,3,4,17,1,14,-12,-7,2,-20,21,24,11,14,-12,1,-7,10,5,4,1,5,3,5,12,40,13,5,16,16,5,3,14,-2,7,-3,31,-10,3,15,3,0,-7,-8,-21,-4,-3,0,-7,-1,-9,1,-27,-20,-8,-20,7,11,7,0,17,-3,17,-5,-12,-4,31,-7,0,-5,10,-3,2,31,-4
1,-1,12,13,-14,8,-8,4,17,40,19,-10,10,-24,1,0,-8,-5,-6,-16,-35,23,-3,-9,0,-1,-5,3,-31,9,15,-21,-23,-22,-21,6,8,5,-19,24,0,5,5,3,-11,-8,-11,-7,11,-41,-7,-25,-2,3,9,-5,0,-3,25,-13,-22,3,-17,11,-10,32,-8,-7,1,-1,17,-9,2,20,10,7,-16,8,39,-14,-4,4,15,-7,9,3,-31,-6,-11,3,-14,-21,-11,-5,2,-30,3,-24,-20,-6,-10,-20,6,-12,-5,-21,-4,-1,-35,10,24,-3,-4,23,-7,-15,-5,-19,10,10,-6,-23,-15,-3,0,-17,12,-16
13,-10,21,17,10,-4,10,10,7,-14,29,21,13,20,2,1,13,16,-2,-6,10,9,18,20,25,22,14,35,-15,16,19,-21,-21,5,8,11,20,7,-10,8,5,18,24,4,0,-1,6,13,6,-12,8,14,28,1,5,-2,1,-2,23,0,-19,6,-15,10,36,-16,24,-16,9,17,1,14,17,8,-2,20,33,15,13,9,8,-7,20,27,15,9,-10,11,13,34,-12,17,7,0,3,-21,-9,-13,12,-10,15,-3,-12,-5,-6,-23,-8,13,1,-10,22,-8,2,1,-25,16,-6,6,-1,19,9,5,8,-11,-29,9,12,7
-24,-8,11,-8,-17,4,-21,-7,11,8,5,-20,16,-6,-52,19,3,8,-19,-5,1,-21,-26,-1,-20,-10,-20,-11,-47,7,10,-16,-20,-6,-26,-5,-13,13,-19,9,5,-18,-16,16,-12,-7,-8,-5,-1,-38,-22,-10,-24,-19,5,-7,-6,-6,30,-16,-5,-11,-21,9,-19,14,-13,-5,11,-10,-3,-7,-2,21,-2,-4,-11,13,6,-7,-12,18,25,-17,3,24,-37,10,-28,25,7,-11,6,-13,-15,-25,22,-7,-22,-5,-20,-12,-12,-32,-8,-46,-7,0,-32,19,18,-5,-10,5,-18,-8,-11,-30,4,-9,-15,-14,-23,1,-43,-32,2,-6
13,-3,63,-13,27,3,-22,-37,40,-13,7,-16,17,-11,38,55,25,16,11,-8,6,15,-5,-21,-14,-49,0,-18,-2,16,53,-20,-6,-6,-3,3,29,7,25,40,15,-1,-70,8,5,-4,-3,-10,-1,-8,-45,-11,18,-25,-3,25,-33,-4,62,15,-26,-35,-41,12,-4,8,1,-12,0,-21,19,-7,-37,16,16,18,-1,14,51,-8,-12,7,38,9,7,13,9,8,2,31,-32,-9,-37,-11,-79,-25,-1,-13,6,-32,-9,-27,-10,-2,-32,16,28,-29,19,-4,23,24,-1,11,-24,-14,-20,-1,0,0,-24,4,13,18,-12,16,-3,-2
3,-10,30,8,11,15,-13,-14,-3,22,4,-15,23,-19,54,54,16,24,16,5,5,46,-11,-18,-21,-21,1,9,-13,6,64,20,-13,-15,-5,13,8,31,20,43,0,29,-41,1,0,-30,-3,-15,0,-5,-49,-32,-13,-32,10,2,-38,-18,56,20,-19,-6,-20,28,-9,2,14,-4,-6,-25,6,-19,-17,25,20,5,-18,-12,44,-13,0,2,50,0,21,15,14,-6,-10,57,-12,-13,-31,-20,-50,-4,-12,0,-3,-21,5,-8,16,0,-29,20,23,-9,22,-7,9,62,-8,30,2,-4,-12,16,-2,32,-16,2,7,13,6,3,7,0
15,-11,40,-6,7,-18,0,-14,2,-24,4,-8,3,13,45,25,37,4,-1,9,6,31,8,-24,-16,-28,7,-11,8,-11,43,-3,1,-3,-7,-6,20,0,30,28,-15,22,-35,-14,-8,-11,-13,-5,-11,16,-7,-3,43,10,6,4,-1,10,26,-14,-2,-30,-31,0,-3,-6,6,-2,-20,3,-2,-11,0,0,16,28,-4,-18,54,-4,-6,-14,8,2,13,6,-7,-14,-12,23,-29,-8,-5,-9,-79,-4,-1,-13,17,-27,6,-13,3,-2,-37,17,19,-30,19,-24,3,1,12,24,-4,6,1,1,-12,14,5,15,5,3,-4,17,-13,5
15,-38,22,8,17,-44,33,-12,-40,-16,-3,30,-33,22,65,9,-5,-16,5,5,-31,23,22,-9,23,0,3,11,13,16,42,25,3,25,38,-4,29,-2,42,18,-29,9,6,-17,-25,40,0,14,15,26,11,28,42,12,-27,11,-2,42,38,-20,-15,-40,-22,-18,12,-45,4,-6,-19,35,8,32,31,4,4,24,4,-30,9,4,11,-17,20,11,-10,-6,3,-12,-6,13,-25,5,-6,43,-27,4,-28,-13,37,-25,42,1,10,21,-37,35,3,-26,27,-43,-14,54,-30,35,10,13,33,2,-22,20,11,3,15,-24,7,6,5,4
20,-8,-12,-3,34,4,6,-1,-8,3,-26,26,-9,28,-43,-10,-5,-21,32,25,15,9,19,9,10,-3,-3,-1,13,-7,-28,23,22,15,14,-10,5,-24,11,-16,-12,8,16,-7,-14,15,28,-4,-12,26,-1,32,-9,8,20,12,13,27,-5,25,-5,-6,16,-23,7,-13,-1,13,-1,27,-24,21,-4,-15,-15,22,-1,-6,-2,-18,-15,-12,-13,-22,-15,-14,2,-16,-1,-27,-8,4,-12,23,23,34,-20,8,-9,-6,29,6,3,28,9,8,15,9,18,3,-18,-17,-1,-17,20,-18,25,23,-8,-15,15,24,25,6,-22,40,-19,-4
27,9,-26,-11,22,-7,-4,14,2,-27,-34,26,-10,18,-15,-17,-18,-18,13,20,19,-9,27,3,9,-8,-23,-4,3,-6,-21,8,21,31,18,-13,-18,-19,18,-29,-12,26,6,-12,-34,19,15,-14,-4,33,11,29,5,21,16,6,16,20,-28,8,9,2,10,-9,-19,-16,-21,5,-18,13,-6,22,-12,-10,-28,13,-6,-15,-11,-4,-18,-12,-35,-9,-20,-24,21,-15,-18,-11,-9,-1,-12,22,-4,31,-1,24,-7,5,38,6,-21,23,-5,21,16,5,22,1,-34,-5,0,-36,12,-25,33,33,-7,-14,8,4,8,-4,-17,22,-25,-5
11,10,-25,15,21,-4,4,19,2,25,-16,20,2,15,-2,-28,-28,-7,31,29,-8,9,31,14,1,13,0,0,19,-4,-24,19,2,17,22,-6,-7,-9,-5,-14,-13,4,21,-5,-21,21,32,0,-7,0,-9,19,-13,-5,37,18,20,15,-23,27,4,-14,20,-17,4,-4,-10,8,11,14,-17,20,15,-14,-21,1,6,5,2,-4,7,-15,-21,0,0,-20,21,-11,-13,-25,7,-15,-8,9,-2,12,2,10,-3,-6,6,-9,-9,26,21,10,12,18,26,8,-23,-20,-5,-5,29,-11,14,42,-8,-25,18,18,19,8,5,23,-28,-7
35,-7,-5,16,19,8,1,2,-25,23,-13,23,-13,31,10,-17,-16,-12,27,12,-17,-8,34,23,19,3,4,4,13,-16,-10,22,24,23,8,3,-2,-7,-8,-10,-8,8,24,-2,-23,8,0,10,0,13,21,19,-2,14,22,25,25,28,-6,16,13,-4,24,-3,9,-12,-6,5,7,27,-25,3,13,-24,-9,3,-2,1,-9,-16,-5,-5,-22,-4,-26,-13,26,0,-4,-28,-11,-3,-25,22,-2,22,-7,27,13,17,37,-2,-16,27,-6,25,13,1,7,-1,-20,-2,20,-23,28,-15,28,31,9,-8,11,11,20,-2,-21,38,-8,-2
-2,-24,-58,5,-22,-13,13,-1,-26,-3,28,-1,-4,-21,46,-44,-37,10,-20,0,87,-22,-8,-1,-1,36,35,6,-12,-5,-7,-60,-15,-1,-6,16,-16,-6,-36,-5,3,0,26,17,-35,-10,-24,0,3,2,10,-14,-25,-16,-11,-39,0,-10,-10,-17,-5,55,5,6,10,29,10,-3,0,-7,5,-7,11,4,1,-14,7,8,-17,-2,0,0,16,6,-5,-7,-18,-4,33,-10,-2,1,-18,-10,22,3,-2,1,0,-56,-5,7,-3,-18,-11,-32,-36,16,-7,2,-10,-22,21,16,-4,2,-8,-24,10,12,-4,-16,1,-8,-25,-32,18,13
15,-6,-27,39,-10,-11,17,29,-9,27,27,-21,4,-14,10,-45,-8,0,10,6,37,-16,-1,10,-10,9,2,-4,-7,11,-14,-24,4,-21,-6,12,-19,1,-27,10,30,10,-4,-6,-32,-14,-5,11,7,1,24,-19,-43,-3,0,-14,15,-23,-24,-9,-2,64,16,3,-3,34,12,20,4,-17,11,-26,-22,-8,22,-19,12,9,-10,-3,24,-10,5,7,-11,17,-12,1,19,-9,22,-5,13,-29,-9,9,-5,21,-2,-7,-4,4,21,10,-28,-24,-19,23,8,-21,11,-45,-18,22,29,-15,-4,-8,4,18,-25,-11,-10,-16,16,-24,38,12
5,-8,-48,13,-17,2,23,12,-18,-23,25,7,0,-5,7,-36,-66,-4,-2,-3,95,-31,18,28,6,30,34,19,-11,-15,-24,-6,-4,17,17,1,11,-18,10,-20,-1,13,18,1,-21,15,0,26,15,27,13,14,-20,-12,23,-9,6,1,-35,8,14,6,-4,-13,24,-2,6,12,0,9,-3,18,-11,-12,0,-9,38,9,-1,-2,11,-10,-7,4,6,-5,-1,-8,12,-13,-17,30,-41,19,8,14,18,12,-2,-47,21,-5,6,3,-16,-19,-13,-8,-12,9,4,-15,44,-61,0,3,5,-3,-1,-13,5,-2,39,-7,-10,-11,14,14
3,-19,-7,-4,-7,-24,14,-3,7,6,-5,21,-6,-3,-18,-9,-24,2,-22,9,41,-12,4,1,4,25,0,-4,5,-4,-58,7,7,-7,-2,-11,-9,-16,-4,-13,8,-7,23,2,-26,17,0,8,10,29,29,0,-20,13,-12,-22,43,16,-35,-33,13,19,0,-6,-9,-25,-15,1,-10,17,-3,-6,-10,-9,13,-3,6,7,10,-14,2,12,-7,-8,2,-7,-7,-12,-9,-10,0,1,10,6,1,-2,-6,-9,-2,18,12,11,27,-5,-24,3,-16,-11,-12,-20,0,-43,-21,-47,-5,5,0,5,0,-2,13,-14,-5,-4,19,-9,0,-1
8,1,-28,1,25,13,1,-20,-12,58,-1,4,-3,-4,44,-16,-38,-1,-13,-16,-67,16,4,8,4,-7,26,18,15,21,30,-15,10,-10,-4,15,31,5,54,20,-18,-6,-3,-7,10,-6,2,8,13,-5,-31,10,13,-30,-3,47,-16,-9,14,-22,-2,-48,-11,-5,16,29,21,-5,-5,-6,14,-2,1,17,15,17,11,-9,38,-5,6,3,14,14,18,4,-2,4,13,22,-6,-1,-29,5,-28,9,-13,2,29,-32,7,2,27,20,-6,37,24,-27,15,0,-15,-13,-9,-36,11,2,-8,22,0,17,-1,30,9,8,29,21,-42,12
-11,11,-2,-15,39,17,12,-28,-16,37,1,-8,13,-8,42,-17,-44,22,-9,-21,-41,10,0,-6,-1,-1,0,22,4,31,52,-1,9,0,-8,16,20,17,32,30,9,-10,4,-1,-6,3,-14,5,28,3,6,6,15,-32,-27,26,-6,-11,23,-5,-7,-40,-6,14,11,10,10,-4,-11,-21,16,-3,0,14,6,28,21,-3,19,28,24,-2,28,20,22,2,24,16,-3,48,-3,1,-4,-18,-22,-16,10,0,34,-30,2,10,35,-1,-3,19,6,-17,15,1,-7,20,-21,-12,3,18,6,39,13,18,-14,37,-12,13,22,42,-39,24
11,-10,-7,5,11,-24,4,-10,-50,55,-14,14,-1,23,63,-49,-22,1,24,22,-55,15,1,-17,5,-20,-3,-23,27,-15,29,24,20,24,12,0,15,16,23,29,-33,3,0,-4,-14,2,-5,-3,-8,12,-21,9,14,5,-17,16,-12,8,34,-9,-10,-13,11,21,3,58,-14,4,-28,11,2,1,4,7,10,16,-8,-23,-5,-23,-8,2,14,-9,2,-5,6,-8,-12,-13,-18,-5,-26,4,-34,12,-6,-4,26,-30,-5,-3,12,17,-3,31,34,6,25,-22,-42,-31,-22,42,2,0,0,7,-8,21,17,6,4,-8,39,5,-8,7
25,-5,-19,7,-2,9,-5,-3,-46,49,17,-5,11,-5,85,-35,-15,17,17,0,-19,13,-19,-8,-4,-31,-4,-5,10,-2,80,9,7,-22,-4,-16,2,16,30,20,-19,9,-16,-12,-12,-19,3,-10,-19,-27,-25,-9,-1,-23,-17,0,-7,-25,3,4,-9,-13,18,25,-26,25,-6,10,-21,-9,-3,-13,-6,33,2,-13,-28,2,-25,-11,0,-9,22,-5,11,3,2,-12,-4,-21,0,-8,-26,-7,-24,0,2,4,22,-16,-6,-8,14,23,1,12,14,2,34,2,-24,8,-38,57,10,-9,-17,-24,3,-2,-5,-11,-10,-9,40,-18,4,-10
-8,-39,35,3,-21,-35,11,28,17,-41,-5,9,-40,12,-85,27,17,-34,-21,-1,4,22,10,3,-3,2,-30,-3,4,-6,-64,28,-5,18,14,-9,-6,-42,-16,-30,-48,29,26,-45,3,25,-7,0,-17,42,11,21,1,37,-35,-39,9,8,-8,-27,14,0,-3,-49,-6,-64,-29,8,-47,18,-41,24,24,-40,-26,21,-12,-24,6,-30,-13,-35,-24,-12,-31,-33,-15,-34,-19,-18,19,7,40,5,16,2,-30,7,-26,16,15,0,-31,2,5,0,-1,28,16,-40,-26,5,-37,1,18,-6,5,-36,-23,-10,21,-25,-20,-42,-10,-32,20,-22
7,-22,29,36,-23,-23,-29,32,7,-26,-5,-12,-18,10,-41,47,17,-17,4,3,55,26,-9,-18,10,-5,-4,-29,8,-12,-28,23,9,-7,-2,-17,-45,-23,-9,-24,-8,36,0,-9,19,-12,30,-17,-17,15,-5,-7,-15,14,5,-36,2,10,-3,8,27,4,1,-21,-33,-38,-22,30,-13,-10,-16,-11,-6,-14,-32,1,-15,-26,0,-25,-15,-9,-27,-23,-16,-30,-16,-28,-25,-21,3,-23,8,4,13,29,-4,14,-14,18,7,15,-26,21,12,1,21,15,12,-21,-12,18,6,-4,29,-10,-7,-40,-8,-13,1,-42,-3,-9,-14,-27,28,-9
-17,14,50,-10,12,10,28,-4,28,-32,-6,26,24,2,-51,44,51,16,10,14,54,4,6,1,4,28,18,20,-35,8,-1,15,-21,12,4,26,27,13,-26,0,11,7,-2,10,24,5,24,12,7,33,3,6,14,3,26,25,-13,9,14,30,-20,-5,-21,10,29,-13,17,-15,20,19,15,21,-3,-5,-2,3,20,29,14,31,10,22,-15,8,28,3,12,4,3,28,0,22,10,10,9,-9,16,-14,-29,21,32,-29,-32,-26,-35,-24,-4,-3,-11,12,28,-19,10,-43,4,22,8,7,24,25,7,21,15,23,-24,13,4,4
-39,48,37,-17,24,34,-1,-5,27,-4,9,-22,25,1,-58,60,48,27,11,-7,64,-2,-6,-12,0,24,0,0,-38,19,16,-14,-47,-10,-18,1,-3,34,-57,18,28,-21,-25,32,47,-15,29,-8,18,-22,-32,-16,-4,-21,44,18,-38,-14,14,52,-10,-35,-16,12,4,-1,2,-15,39,-20,34,-25,-19,32,3,9,-11,34,29,0,16,43,-3,3,40,30,19,8,-8,8,-18,4,-4,-12,-3,-29,55,-23,-69,2,-1,-29,-35,-26,-35,-35,-14,0,-23,31,62,23,43,-32,-23,-10,-16,18,47,-3,-20,-6,31,47,-35,13,23,4
0,-14,18,-10,15,-2,46,-3,3,-15,16,8,11,21,7,29,0,3,-31,-17,0,33,24,25,14,11,29,13,-1,18,7,2,0,20,5,17,38,-6,25,21,3,-10,5,-6,5,9,-25,48,16,30,10,10,27,35,-24,15,6,17,19,-25,-3,-26,-12,16,17,-25,16,-7,5,24,23,24,25,0,27,26,19,19,14,26,-1,6,39,29,16,7,-11,31,32,36,-6,25,14,1,-2,-13,9,-16,13,11,16,10,12,-17,-12,12,-12,-13,9,-17,18,17,-2,6,-3,11,14,-1,-4,29,20,2,-2,8,9,-10,18,23
6,-2,21,4,9,-11,2,12,9,-7,-3,0,-2,-14,-24,26,7,-1,-33,-36,3,5,-9,-23,-17,-8,4,-3,1,-1,-1,-9,5,-18,-3,-7,6,5,17,24,4,1,-5,1,2,3,-10,-2,-6,13,-26,-4,-4,9,-44,-5,-13,-10,11,-40,-1,-4,-6,8,2,3,-5,3,0,-5,22,0,10,19,13,4,-18,-3,9,8,-9,5,11,-2,12,18,-20,-2,5,-1,4,-5,-3,5,13,-5,2,3,13,1,-8,2,-3,6,12,-3,5,12,-5,-15,11,12,-21,-10,11,-1,3,-1,4,3,2,8,-14,-1,21,-22,5,19
-19,-7,24,0,-13,-12,-11,-3,1,-40,3,-5,1,-23,15,29,14,-12,-30,-8,27,-22,-27,-36,-31,-17,0,-11,1,-1,38,-15,0,-22,-5,-17,0,11,7,6,0,-2,-26,9,0,-7,-30,-16,-15,5,-4,-12,-8,-13,-34,-24,-23,-3,-4,-6,-1,15,-4,11,-20,28,-2,-7,-8,-25,21,-6,-21,11,5,-22,-29,-9,-3,-3,-24,-12,32,1,9,-8,-27,-11,2,14,-2,-3,0,-19,-21,-13,2,-8,-7,-7,0,-13,7,-14,-11,5,-31,-5,-6,0,0,18,6,9,-9,-24,-17,-53,-16,-6,-4,-15,-16,4,2,-35,25,2
-22,-9,19,14,-32,-3,-6,-10,25,-19,3,-15,-16,-15,-2,27,1,-11,-23,-9,7,-22,-10,-22,-32,-8,-5,-8,-7,-23,22,-20,-16,-31,-14,-21,-17,-15,-8,0,-17,-1,-20,0,9,-29,-18,-16,-19,-20,-19,-30,-1,-13,-11,-25,-35,-14,-21,-20,0,13,0,-6,-22,11,-11,-3,-16,-27,4,-18,-16,-10,13,-22,-21,4,-21,-18,-7,-1,6,-15,-13,-15,-18,0,6,-3,16,-24,-12,-11,-4,-7,5,1,-18,-18,-7,0,-11,-4,5,0,-20,2,6,-21,-11,18,-18,31,-6,-6,-20,-40,-2,-23,-21,-19,-12,-10,-4,-33,10,-18
17,-8,-22,-8,-44,5,-10,-11,2,13,-6,-4,-15,-23,10,-11,-23,-5,30,22,3,-35,-12,6,1,-7,9,-10,-1,-28,-9,13,-19,-29,-7,-6,-21,-18,-6,-27,-20,30,-15,-9,-16,-23,16,-20,4,-8,-7,-6,-29,-12,17,-51,-8,-10,-21,14,-17,24,-24,-12,1,20,-18,-19,-26,-5,-29,-7,-38,-16,-34,-17,5,-24,-8,3,-14,-21,-29,0,-1,-15,-4,-24,0,-23,-22,1,-30,-34,-34,1,-7,-21,-1,-16,-6,-16,-28,-10,-26,-1,29,-14,13,9,-12,-34,20,-3,-9,-11,-23,-30,-10,-8,-15,-27,14,-15,-4,-45,-26,9
20,6,-19,-22,-25,16,2,-3,-17,3,-22,16,-5,0,11,-15,-16,-5,19,20,-25,-6,8,-4,-1,12,23,4,-13,-7,-19,20,-20,-1,-2,12,0,-17,5,-30,6,27,-5,-2,6,11,28,-2,5,-2,7,11,0,-10,10,-33,4,5,-7,17,-25,-10,-7,-14,10,18,-6,-5,-2,-11,-15,-10,-7,-28,-28,0,8,-20,2,11,-9,-16,-14,5,0,-11,-2,6,3,3,-8,2,-15,2,-3,-10,-10,-25,0,-7,11,-25,-15,1,-24,-3,21,-20,0,-4,9,-21,30,-24,-4,5,6,-23,-13,4,0,-28,8,7,-13,-7,-18,-2
4,23,-10,-3,-29,22,-13,-20,0,-5,-17,0,10,-15,4,-15,-1,6,24,15,9,-14,-2,-1,-9,-3,0,-16,-13,7,1,17,-24,-15,-19,4,3,3,3,-11,22,26,-1,3,-8,-16,12,4,14,8,-7,-3,-10,-16,28,-24,0,-3,-7,14,-9,6,-25,-9,-7,-33,-4,-8,3,-6,6,-21,-20,5,-4,-9,-6,14,0,-11,-4,-1,-4,9,-2,1,-4,-10,0,-6,-21,-4,-22,-12,-20,-5,24,-20,-19,-25,-8,-19,-19,16,-11,-4,8,-16,19,21,4,-26,34,1,-12,9,-4,-31,13,-14,-22,-18,26,6,-5,-9,-11,13
23,-3,-15,-22,-27,-8,10,-23,-6,-2,-11,22,-21,21,-25,-15,-21,-17,23,11,-17,-7,-4,16,13,20,14,20,-8,-9,-1,8,0,6,2,16,3,-8,-3,-11,-7,18,0,7,11,14,19,3,16,12,25,22,-3,6,13,-33,13,10,-11,1,-11,-21,-19,-15,5,-16,9,-11,2,12,-19,9,10,-25,-23,2,20,-7,0,2,-4,-19,-24,8,-8,-17,8,-5,27,-17,-28,18,-21,-6,-18,7,-4,-14,-14,-7,24,-12,-14,15,-29,2,22,-6,16,0,10,-28,5,-11,0,23,13,-9,-12,16,3,-26,21,-6,-1,-2,-20,5
-14,-19,35,10,-20,-21,-4,-7,16,5,4,-11,0,-13,-7,5,22,-18,-6,-17,-9,9,-16,-24,-41,-39,-7,-29,-13,-8,14,-15,-23,-15,-4,-17,-4,-14,-14,12,-18,4,-12,-8,-11,8,-17,0,-10,-13,0,-1,0,21,0,-18,-8,-14,-15,-3,0,-16,4,-17,-31,-24,-2,-11,-10,-14,-17,-14,3,-17,10,0,-35,3,0,-19,-23,-23,13,-12,-15,0,-9,-10,-9,7,-14,-16,-3,-1,-7,4,-20,-1,-6,8,2,-14,11,-7,0,-22,-15,13,-16,-17,-22,29,-12,7,1,-24,-23,-17,-23,-16,0,-26,-17,-17,-12,-18,28,-1
-13,-16,18,-4,-22,-22,-5,2,14,-6,0,9,0,0,-2,24,6,-14,1,-13,2,15,8,-8,-15,-1,-1,-2,-4,9,15,-4,-22,10,13,8,2,5,5,0,-13,-15,10,-19,4,15,-16,-3,2,-4,-9,12,21,16,-8,-4,16,17,19,3,-8,-12,-4,-16,-1,-12,2,-6,-14,22,-9,3,29,5,-8,14,-7,-16,13,-18,7,-15,9,3,-3,4,-12,-14,3,13,-10,2,-9,17,15,0,-12,-7,-4,21,19,-13,13,-12,2,-16,-15,-11,-11,-13,-15,16,-7,9,1,14,17,-13,-12,11,18,-2,-3,-22,-10,-26,17,-1
0,0,17,5,-9,-5,4,17,1,-3,1,16,-24,2,0,24,16,0,-10,-1,-13,-3,1,-33,-40,-18,3,-20,-18,-18,15,-14,-22,11,-6,-19,-16,-17,-12,6,0,19,-13,-3,-6,12,-9,-14,-3,15,8,5,10,20,5,-23,9,13,-16,-5,-11,-19,3,-3,-26,5,2,6,-15,9,-11,-6,-1,-3,10,9,-15,-22,-1,-19,-19,-9,7,-5,-20,-20,-9,-15,6,4,-11,5,2,11,6,-8,-12,2,-5,8,14,-12,-6,0,6,-18,-2,3,5,-21,-24,16,-12,22,14,-10,-2,-19,-19,-4,-11,-8,-9,-17,-9,-26,22,-4
1,-7,25,17,-6,-20,-3,-11,22,-14,1,25,-24,4,0,10,-3,-5,-12,-7,-18,15,17,-21,-7,-7,0,10,-19,-8,23,-14,-26,25,10,7,-4,-13,-7,-3,-13,-11,6,-23,-18,18,-14,9,10,-6,8,4,19,25,-14,-17,11,23,19,0,-15,-10,-6,1,-7,12,6,-13,-23,21,-17,22,26,-23,6,20,3,-20,19,2,-17,-23,0,17,-10,-6,3,-18,-7,10,-4,10,-6,27,23,7,-15,-16,-7,-4,9,-24,11,-12,-2,-21,4,11,-19,-19,-22,22,-10,28,0,15,1,-23,-26,-10,4,-21,0,-27,9,-9,27,0
-2,3,-29,-18,-4,11,4,-4,-14,-17,10,8,10,10,16,2,-5,7,0,4,8,4,6,31,10,21,0,29,0,13,2,3,4,-14,0,32,13,9,12,-2,17,20,-10,15,-14,8,0,6,27,24,14,-7,8,-13,4,5,14,3,-1,8,-6,37,-10,0,21,35,35,-13,6,10,4,13,-29,6,-5,-12,8,0,16,20,12,-4,-11,9,5,-11,15,24,22,2,-10,29,-15,-12,-16,0,10,-5,14,-20,7,2,-15,4,0,13,7,-4,11,12,-5,-10,6,5,-3,26,7,-2,15,5,-9,6,15,1,-5,21,-17,8
25,31,1,-11,0,24,-7,12,18,11,3,-23,1,-14,25,-10,-3,19,10,-1,0,-25,-7,6,2,-1,-6,12,-6,0,-6,-4,-7,-27,-16,6,-4,-4,-7,-6,8,7,-21,29,0,-22,8,-12,8,0,-8,-2,-26,-27,18,-8,2,-17,-5,20,-14,43,8,9,7,42,6,1,10,-7,0,2,-13,7,-1,-23,-6,9,-6,10,4,14,-11,11,22,4,3,8,-14,11,0,7,-10,-31,-21,14,25,1,-5,-14,-2,3,-4,15,-5,14,14,-13,19,30,23,-9,9,0,4,0,-26,-2,6,7,-20,6,11,29,4,6,3,-9
0,0,-28,-3,-16,9,-10,-1,-7,-21,2,-25,21,-33,11,10,-11,9,14,18,32,7,-17,3,-4,4,-15,-9,14,8,5,3,-12,-13,-21,0,-10,-2,-6,-5,9,8,-23,24,0,-32,1,-24,6,-8,-24,-26,-28,-18,-4,-17,0,-23,-25,12,-14,29,5,-4,-16,-13,5,11,5,-23,-7,-25,-39,12,-8,-18,-18,2,0,-4,10,27,0,-20,14,5,1,14,2,-21,4,-13,-19,-31,-18,-2,18,0,-10,4,-5,-7,12,-4,-10,9,7,-16,20,16,11,15,-2,-9,-6,-19,-8,2,17,-16,-10,-4,10,24,3,-1,12,-1
