+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[8].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[36].placeBlock.pI/CapGtOne.token_latch_reg[1]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[10].placeBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[36].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[35].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[18].placeBlock.pI/CapGtOne.token_latch_reg[1]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[24].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[1].placeBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[38].placeBlock.pI/CapGtOne.token_latch_reg[2]/D|
|       clk_out1_clk_wiz_0 |       clk_out1_clk_wiz_0 |test_inst/convolveCore_instance/convolveCore_CP_8488.convolveCore_cp_element_group_3292.gj_convolveCore_cp_element_group_3292/placegen[44].placeBlock.pI/CapGtOne.token_latch_reg[3]/D|
